Ensembl_ID	Gene_ID	Gene_Type	logConc	logFC	pVal.Tgw	adj.pVal.Tgw	Tgw.Disp	UpDown.Tgw	MCF7_R1	MCF7_R2	MCF7_R3	MDA_R1	MDA_R2	MDA_R3	MDA_siNS_R1	MDA_siNS_R2	MDA_siNS_R3	MDA_siRunx1_R1	MDA_siRunx1_R1.1	MDA_siRunx1_R1.2
ENSG00000205664.8	RP11-706O15.1	lincRNA	-0.257829111	2.175049979	0.3271881	0.526322356	0.012488943	0	103	190	159	35	54	55	43	32	30	38	35	34
ENSG00000257557.2	RP11-84G21.1	antisense	0.280599181	1.565735581	0.328951851	0.528328295	0.027375224	0	34	35	32	37	46	39	30	56	49	35	49	50
ENSG00000265962.1	GACAT2	antisense	-0.306573891	0.739915899	0.328927493	0.528328295	0.020686713	0	31	38	22	26	30	25	10	16	15	20	22	17
ENSG00000279738.1	RP5-1014D13.2	sense_overlapping	-0.266743882	1.239080481	0.329386378	0.52863291	0.010419345	0	38	53	56	20	37	38	29	25	31	13	32	26
ENSG00000231856.2	RP11-327P2.5	antisense	0.429708819	0.563033271	0.330996926	0.530618124	0.036971112	0	33	50	59	5	4	20	8	17	12	8	16	11
ENSG00000251191.5	LINC00589	lincRNA	0.354859217	0.623514122	0.331707968	0.531453749	0.025433512	0	1	2	1	17	31	14	49	31	26	17	30	25
ENSG00000177822.5	MGC45800	antisense	0.229446656	1.183370021	0.334306714	0.534695831	0.014435179	0	5	5	11	26	48	47	41	39	22	38	54	35
ENSG00000234665.6	RP11-262H14.3	lincRNA	-0.239322329	0.650401502	0.336237992	0.536693482	0.010342114	0	0	2	2	31	35	28	30	22	27	21	30	21
ENSG00000270607.1	RP11-359E10.1	lincRNA	-0.266585232	0.337897839	0.336319605	0.536693482	0.00964512	0	0	0	0	20	25	31	24	18	22	10	27	20
ENSG00000223855.1	FLJ44511	lincRNA	-0.806666871	-0.488483112	0.339037937	0.539983245	0.009858095	0	21	27	26	1	7	4	4	4	4	3	2	1
ENSG00000203993.4	ARRDC1-AS1	antisense	-0.191254656	2.242116232	0.33942343	0.540434923	0.012449215	0	62	83	69	70	66	78	83	74	53	54	62	53
ENSG00000249867.3	RP11-115J23.1	lincRNA	0.192766373	2.155192727	0.339712655	0.540787199	0.017036684	0	0	0	0	67	66	115	86	82	65	75	88	89
ENSG00000280111.1	CTA-292E10.9	antisense	0.270726704	2.139923828	0.339976263	0.541010058	0.016341635	0	158	159	167	30	35	33	27	35	34	33	46	28
ENSG00000269821.1	KCNQ1OT1	antisense	-0.164448799	5.137916015	0.340218292	0.541164962	0.013350222	0	1791	1762	1965	138	219	248	146	128	125	139	166	171
ENSG00000261474.1	RP11-452L6.1	lincRNA	-0.691490593	-0.56747203	0.344530646	0.545509713	0.018107264	0	21	21	29	5	2	4	4	1	4	3	2	1
ENSG00000273015.2	LINC00938	lincRNA	-0.180171971	3.01463199	0.346333965	0.54760192	0.012987898	0	223	260	290	73	74	120	86	62	66	51	84	77
ENSG00000268205.1	CTC-444N24.11	lincRNA	-0.151103279	4.473646927	0.346368281	0.54760192	0.015096676	0	411	379	419	295	381	403	268	210	259	223	332	320
ENSG00000231566.1	RP5-1158E12.3	lincRNA	-0.315229085	0.006268465	0.347378372	0.548369377	0.008703458	0	0	0	3	19	16	23	18	14	17	10	18	14
ENSG00000130600.13	H19	processed_transcript	0.772439879	4.937808216	0.347378031	0.548369377	0.022458566	0	1408	3135	2081	1	1	5	2	2	3	3	6	2
ENSG00000254676.1	RP11-727A23.4	sense_overlapping	0.38337958	0.001312064	0.347557302	0.548500717	0.018536526	0	22	23	30	4	10	15	3	5	9	7	15	12
ENSG00000257337.4	RP11-983P16.4	antisense	-0.322882986	2.407036944	0.348027645	0.5489689	0.018117426	0	253	262	264	23	27	30	18	23	23	18	15	24
ENSG00000270696.1	RP11-342K6.1	antisense	0.191146814	2.478837212	0.348560433	0.549403816	0.013312525	0	129	127	154	48	63	81	75	49	56	61	79	56
ENSG00000177337.5	DLGAP1-AS1	antisense	-0.294222992	1.37920498	0.348465878	0.549403816	0.024092974	0	43	32	30	24	44	53	36	44	40	28	31	28
ENSG00000274828.1	RP11-567M16.6	lincRNA	-0.358665354	0.872829345	0.348578438	0.549403816	0.00776746	0	58	79	66	13	13	14	17	10	11	8	10	10
ENSG00000277283.1	RP1-267D11.6	antisense	-0.221773587	1.769905238	0.350640491	0.551833912	0.012678945	0	68	94	87	37	44	36	48	50	33	28	42	21
ENSG00000271933.1	RP11-338I21.1	antisense	0.314255252	0.258871219	0.350753136	0.551873965	0.0090174	0	3	0	1	17	18	21	23	17	22	13	28	22
ENSG00000278970.1	HEIH	TEC	-0.183465998	3.383244099	0.351721914	0.552661207	0.016051428	0	212	356	347	87	157	123	121	117	90	91	128	71
ENSG00000268575.1	RP1-283E3.8	processed_transcript	-0.291565553	1.415677539	0.352228348	0.553183816	0.008241673	0	79	102	92	16	30	25	21	21	24	14	20	18
ENSG00000214719.9	AC005562.1	processed_transcript	0.341740516	0.05692013	0.354260907	0.555061082	0.036595042	0	1	10	4	8	22	19	10	21	9	17	20	18
ENSG00000235919.4	ASH1L-AS1	antisense	0.284902117	0.866526388	0.355551958	0.556316963	0.011466389	0	32	39	43	16	18	21	24	29	18	23	19	18
ENSG00000228794.6	LINC01128	processed_transcript	-0.180818445	2.459036917	0.356761388	0.557678682	0.014481862	0	78	113	119	70	75	108	69	51	71	48	97	58
ENSG00000258441.1	LINC00641	processed_transcript	-0.225340526	2.995657131	0.357092355	0.557904209	0.029712309	0	190	177	134	77	153	167	85	57	66	97	104	94
ENSG00000223776.5	LGALS8-AS1	antisense	-0.544187446	-0.357621763	0.357998476	0.558866286	0.011862854	0	18	25	28	5	7	6	9	6	1	3	5	3
ENSG00000272631.1	RP11-359E3.4	antisense	0.310909117	0.758793724	0.359713742	0.56045147	0.009139786	0	32	38	34	16	16	17	30	21	18	11	23	21
ENSG00000267575.4	CTC-459F4.3	processed_transcript	0.135087494	3.382006249	0.360282534	0.561070314	0.008702718	0	95	170	158	122	149	192	160	151	146	129	182	145
ENSG00000276008.1	RP11-137H15.4	lincRNA	0.390813339	0.245990373	0.36324928	0.564474978	0.021715891	0	34	33	33	8	11	10	9	10	6	10	7	17
ENSG00000204272.8	LINC01420	processed_transcript	0.116877541	4.827457937	0.363536521	0.564755866	0.00902201	0	299	442	453	318	506	446	465	375	390	313	543	391
ENSG00000245937.5	LINC01184	lincRNA	-0.123456799	4.155143647	0.363690663	0.564940169	0.008302874	0	374	491	432	205	246	254	228	195	186	160	216	207
ENSG00000268471.4	MIR4453	lincRNA	0.203596345	1.940871971	0.363762086	0.564995954	0.013493544	0	82	93	95	29	40	56	53	40	47	34	41	53
ENSG00000247708.5	STX18-AS1	antisense	-0.362155774	-0.015276641	0.36550265	0.567186286	0.008462643	0	4	12	12	9	15	19	18	18	14	6	14	10
ENSG00000271843.1	RP11-245J9.5	lincRNA	-0.541622878	0.182981212	0.36565566	0.567272544	0.019132832	0	45	49	50	4	3	11	2	1	6	3	6	2
ENSG00000254682.1	RP11-660L16.2	antisense	0.22347436	1.54366242	0.367347924	0.569287311	0.009794477	0	67	98	93	15	35	32	24	30	25	22	39	25
ENSG00000244219.4	GS1-259H13.2	lincRNA	0.234602783	1.784797587	0.367454665	0.569341822	0.028474031	0	0	0	0	45	73	49	71	81	67	59	82	37
ENSG00000239213.3	NCK1-AS1	antisense	0.378799862	0.427735859	0.368382116	0.570294482	0.036752116	0	45	44	35	11	5	16	9	8	7	15	9	13
ENSG00000280195.1	XX-FW83563B9.5	TEC	-0.374406128	0.851969997	0.368533355	0.570352897	0.012724441	0	45	76	74	8	19	15	16	9	14	10	14	5
ENSG00000269979.1	RP11-498E2.7	lincRNA	-0.373455677	0.479070107	0.369174073	0.571171594	0.030748565	0	21	19	25	12	30	27	9	17	16	11	14	22
ENSG00000272288.3	RP11-140K17.3	antisense	-0.356318133	0.27283758	0.369316305	0.571336094	0.020371609	0	29	39	36	14	15	9	13	8	3	7	15	5
ENSG00000273352.1	RP11-61L19.3	sense_intronic	-0.378807542	0.373249585	0.369859568	0.571954086	0.042933023	0	23	10	20	10	32	21	16	14	16	13	19	11
ENSG00000242474.1	AC093627.9	lincRNA	0.508788699	0.098868967	0.370563707	0.572486566	0.069995719	0	25	11	28	11	5	14	15	7	11	7	14	18
ENSG00000260966.1	RP11-690D19.3	sense_overlapping	-0.274840443	1.400658066	0.371110807	0.572664538	0.03674655	0	34	33	20	36	49	58	34	35	34	18	36	52
ENSG00000275454.1	CTD-2026K11.4	antisense	0.529081967	-0.508170753	0.37169458	0.573231798	0.008549141	0	16	23	25	2	6	5	3	2	3	6	7	4
ENSG00000230896.1	RP11-767N6.7	sense_intronic	-0.50162373	-0.18926802	0.371932269	0.573431622	0.027352906	0	25	26	20	3	16	13	2	4	4	5	8	7
ENSG00000234614.1	AL450992.2	antisense	-0.297426335	1.035614524	0.372382994	0.574015289	0.014648073	0	37	71	64	15	21	34	23	18	13	15	24	12
ENSG00000269927.1	RP6-91H8.3	lincRNA	0.202730584	1.652059318	0.374959114	0.576924326	0.015120736	0	0	0	0	28	64	44	89	82	67	42	58	40
ENSG00000267751.3	AC009005.2	antisense	-0.254420869	1.724529659	0.375479665	0.577291817	0.02793689	0	49	68	61	34	64	51	42	27	55	36	51	25
ENSG00000204044.6	RP11-465L10.10	antisense	-1.541722663	-0.219424008	0.377799424	0.579668913	0.01351284	0	35	51	38	0	2	2	0	2	1	0	0	1
ENSG00000231770.3	TMEM44-AS1	antisense	-0.334889806	1.198548662	0.378482438	0.580299937	0.012680616	0	72	107	95	17	12	23	9	9	16	13	14	10
ENSG00000261189.1	RP3-512B11.3	antisense	-0.376338224	0.286701242	0.379587918	0.581261237	0.017426595	0	25	45	26	9	13	20	9	11	8	5	13	11
ENSG00000266934.1	RP11-332H18.3	sense_intronic	-1.54150414	0.447479553	0.379604394	0.581261237	0.022306278	0	66	66	90	1	1	2	0	0	0	1	0	0
ENSG00000279069.1	RP11-159D12.6	TEC	-0.407337801	1.101186644	0.380932871	0.582126142	0.021771433	0	60	102	116	14	11	15	14	6	7	12	9	6
ENSG00000254526.1	RP11-466I1.1	lincRNA	-0.422767259	-0.473409726	0.381142231	0.582236899	0.075674136	0	0	0	0	7	9	22	12	14	13	2	19	5
ENSG00000278897.1	AC020951.1	TEC	-0.336216656	-0.33799054	0.384684493	0.586443898	0.01480792	0	0	0	0	16	13	23	9	9	8	8	13	16
ENSG00000277232.2	GTSE1-AS1	lincRNA	0.531102002	-0.301944122	0.384753389	0.586468193	0.020195102	0	16	27	24	4	4	5	5	14	5	6	5	6
ENSG00000197180.2	CH17-340M24.3	lincRNA	0.329701459	1.691357275	0.387067051	0.588666015	0.020342451	0	105	150	127	20	17	17	35	27	12	18	30	14
ENSG00000203865.7	ATP1A1-AS1	processed_transcript	-0.309165928	1.002597086	0.387226905	0.588828996	0.015697903	0	45	87	75	16	21	15	15	13	16	11	20	7
ENSG00000272323.1	CTD-2517O10.6	antisense	-0.460718732	-0.081937453	0.387408422	0.588975758	0.008254761	0	25	28	28	7	8	5	11	10	10	2	5	6
ENSG00000255090.3	RP11-820L6.1	lincRNA	-0.157644136	2.118846936	0.387912567	0.589332269	0.011196463	0	0	0	0	73	88	78	99	84	97	50	75	69
ENSG00000279207.1	RP11-159D12.8	TEC	-0.181294767	3.535717888	0.389004558	0.590510257	0.015757779	0	584	634	566	56	60	78	41	29	34	34	64	57
ENSG00000270189.1	RP11-258C19.7	lincRNA	-0.269945527	1.078854135	0.389130966	0.590598366	0.009713423	0	45	56	56	18	31	29	26	13	23	14	22	22
ENSG00000279495.1	RP11-521B24.4	TEC	-0.260813312	1.312749961	0.389515175	0.590977014	0.017545735	0	46	57	70	24	44	34	28	14	28	26	29	21
ENSG00000214401.4	KANSL1-AS1	antisense	-0.812253245	-0.162546514	0.391106313	0.592825811	0.009438021	0	25	39	34	3	5	6	4	8	6	4	2	1
ENSG00000248275.1	TRIM52-AS1	processed_transcript	0.147055512	2.804045095	0.391681185	0.593584088	0.00750255	0	99	152	125	82	93	101	112	90	83	72	119	86
ENSG00000272520.1	CTD-2044J15.2	lincRNA	-0.117942928	3.853647255	0.391841573	0.593770597	0.009146791	0	106	145	123	225	236	317	248	207	201	178	252	216
ENSG00000271122.1	RP11-379H18.1	antisense	-0.168869209	3.103853622	0.393250262	0.595110743	0.016351947	0	174	223	242	75	109	161	106	70	103	71	120	83
ENSG00000272277.1	RP1-40E16.12	antisense	-0.488463185	0.081755881	0.393537962	0.595170029	0.029859559	0	18	46	42	9	7	9	5	5	10	6	7	3
ENSG00000267242.1	AC069278.4	lincRNA	-0.402045734	0.024531587	0.393954706	0.595385004	0.012265182	0	16	19	24	7	13	17	10	10	16	7	10	8
ENSG00000230002.2	ALMS1-IT1	sense_intronic	0.302836467	0.408775334	0.398903014	0.600865839	0.013400984	0	28	25	29	13	13	19	13	7	15	13	19	18
ENSG00000248049.4	UBA6-AS1	antisense	-0.119188414	3.290470459	0.399801892	0.601836368	0.007634774	0	108	130	141	144	176	177	134	132	125	116	163	134
ENSG00000234912.7	SNHG20	processed_transcript	0.211352915	1.714112443	0.400305206	0.602293723	0.008623676	0	80	117	108	25	30	38	23	33	22	27	42	28
ENSG00000267194.1	RP1-193H18.2	lincRNA	-0.326676876	0.058518165	0.402666489	0.604569673	0.007240548	0	8	11	11	11	15	23	20	13	13	9	14	12
ENSG00000203999.6	LINC01270	lincRNA	0.269803905	1.394181161	0.403398224	0.605405784	0.050444523	0	9	10	8	27	37	71	35	63	27	33	70	43
ENSG00000259583.2	RP11-66B24.4	antisense	0.326243293	-0.037831125	0.403933699	0.605926932	0.024463374	0	9	11	13	11	20	9	15	7	8	13	13	19
ENSG00000276672.1	RP11-142E9.1	sense_intronic	-0.179484632	2.133073296	0.405134596	0.60720578	0.015854394	0	43	48	59	71	68	114	54	40	47	53	72	75
ENSG00000278963.1	RP11-294J22.7	TEC	0.331569871	0.054472382	0.408543581	0.611106225	0.030957799	0	26	13	18	6	12	15	11	13	9	11	13	13
ENSG00000271737.1	CTB-113I20.2	lincRNA	-0.446324508	0.035157123	0.410349636	0.613231244	0.016381223	0	18	40	28	6	14	9	9	10	7	7	8	4
ENSG00000255874.2	LINC00346	lincRNA	-0.215368372	1.729990914	0.410954775	0.613616876	0.020293542	0	23	38	24	32	73	55	55	62	69	32	50	41
ENSG00000273391.1	RP11-634H22.1	antisense	0.342547905	0.581809425	0.411038707	0.613639754	0.034128576	0	11	31	15	18	17	16	23	27	23	21	28	10
ENSG00000269728.1	RP11-145M9.4	lincRNA	0.099493831	5.243292505	0.411479433	0.614112114	0.009130162	0	42	53	47	545	738	889	672	601	574	529	779	769
ENSG00000247137.6	RP11-727A23.5	processed_transcript	0.210715057	1.781722635	0.41224306	0.614790452	0.022942444	0	48	59	70	37	50	44	46	40	53	31	42	63
ENSG00000273456.1	RP11-686O6.2	lincRNA	0.475880961	0.273891443	0.413236195	0.615694456	0.016933658	0	49	52	49	7	2	6	3	5	3	6	9	4
ENSG00000231074.6	HCG18	antisense	-0.097085734	5.241609048	0.413805617	0.616138983	0.008240724	0	661	743	756	494	561	705	468	418	403	406	607	473
ENSG00000229334.1	AC046143.3	antisense	-0.388331025	0.191297819	0.415388463	0.617597435	0.018373428	0	19	22	37	7	18	13	12	14	12	6	12	8
ENSG00000278309.1	RP11-102K13.5	lincRNA	0.199400386	0.814741636	0.415988769	0.618290267	0.010988946	0	5	7	7	26	34	47	15	18	14	25	53	33
ENSG00000260761.1	RP11-184E9.2	lincRNA	0.162888545	1.771441244	0.416582825	0.618941949	0.013863735	0	0	0	0	47	71	78	62	61	46	47	69	80
ENSG00000225489.4	RP11-390F4.3	lincRNA	0.757339275	0.787295158	0.417426468	0.619806659	0.01423152	0	78	103	87	5	3	1	2	0	2	1	5	8
ENSG00000228649.6	AC005682.5	processed_transcript	0.134792688	2.471074305	0.419005807	0.621439354	0.006716941	0	28	41	37	67	97	98	107	98	98	65	106	88
ENSG00000246089.3	RP11-115C21.2	antisense	-0.276958911	1.377695077	0.419539267	0.621766885	0.015537973	0	46	84	69	15	39	39	34	31	20	21	25	22
ENSG00000261338.2	RP11-378A13.1	sense_overlapping	-0.286870446	0.335517054	0.423485303	0.62592426	0.006391104	0	13	22	12	13	21	19	22	19	19	10	16	13
ENSG00000261553.3	RP11-29G8.3	processed_transcript	0.26158862	0.72557834	0.425741288	0.628266521	0.032268002	0	6	7	9	26	28	33	33	17	12	20	31	43
ENSG00000250899.3	RP11-253E3.3	lincRNA	-0.147633496	3.08310631	0.426124561	0.628715494	0.016500254	0	62	90	91	139	153	234	95	62	98	124	173	128
ENSG00000249592.3	RP11-440L14.1	antisense	-0.305106408	1.189912794	0.427933089	0.630333039	0.029368824	0	59	55	62	11	38	34	31	21	16	15	20	24
ENSG00000232774.5	FLJ22447	lincRNA	0.124157662	3.682658161	0.430305055	0.632306493	0.011885397	0	4	7	5	186	197	236	340	273	248	162	219	227
ENSG00000235453.5	TOPORS-AS1	antisense	-0.230858182	1.633882307	0.430435309	0.632319842	0.034182999	0	41	85	64	34	49	48	33	55	21	22	51	29
ENSG00000247828.5	TMEM161B-AS1	antisense	-0.218394701	1.536423273	0.43080534	0.632535362	0.012454398	0	53	64	74	26	44	41	37	42	28	24	26	35
ENSG00000267279.1	RP11-879F14.2	lincRNA	0.33513572	-0.139006368	0.433768019	0.635514084	0.040778611	0	2	2	0	13	18	8	11	22	14	14	21	10
ENSG00000280120.1	RP11-546D6.3	TEC	-0.137210114	2.512096034	0.433962654	0.635682375	0.010857237	0	40	42	35	89	110	142	82	76	67	65	111	103
ENSG00000277130.1	RP11-530C5.4	sense_intronic	0.46086777	-0.352191415	0.434147499	0.635818158	0.022072928	0	20	23	22	5	4	7	2	10	3	3	8	9
ENSG00000214894.4	LINC00243	lincRNA	0.358714346	0.948133922	0.434750995	0.636368269	0.007779726	0	59	89	82	4	13	9	19	13	11	9	11	10
ENSG00000278709.1	RP5-1059L7.1	antisense	0.254236294	2.419777379	0.43487936	0.636497608	0.009915149	0	219	330	279	10	22	23	26	19	18	14	27	18
ENSG00000279672.1	NS3BP	TEC	-0.271469128	1.229515624	0.435964806	0.63738271	0.042181935	0	2	13	14	36	47	59	49	25	36	45	36	22
ENSG00000237036.4	ZEB1-AS1	antisense	0.174914011	1.816030886	0.436699996	0.6381897	0.01212626	0	37	34	54	36	55	59	51	56	58	39	61	52
ENSG00000232160.4	RAP2C-AS1	antisense	-0.423507074	0.059358163	0.441826692	0.642822284	0.008162938	0	29	40	43	8	7	9	5	3	4	7	6	3
ENSG00000260924.2	LINC01311	antisense	0.301193201	0.209821077	0.442493231	0.643481124	0.007256209	0	14	22	19	10	14	12	21	12	17	12	17	11
ENSG00000275719.1	CTB-147N14.6	antisense	-0.314964125	0.390801992	0.442618285	0.643503247	0.041487258	0	6	20	19	12	19	21	25	23	25	11	24	3
ENSG00000269176.2	RP11-727F15.12	antisense	0.309835956	0.726568144	0.444876749	0.6457655	0.032994463	0	38	64	41	10	19	15	17	3	18	14	20	15
ENSG00000252690.3	SCARNA15	processed_transcript	0.211237114	1.55765234	0.448822916	0.649910941	0.008334589	0	84	103	116	20	23	29	19	24	20	20	29	26
ENSG00000231889.5	TRAF3IP2-AS1	antisense	0.250198354	0.788700071	0.448894797	0.649955875	0.022924073	0	18	25	29	14	34	20	35	18	16	17	33	23
ENSG00000256537.3	RP11-785H5.1	lincRNA	0.110257152	5.195699665	0.449736848	0.6508737	0.013128855	0	640	691	699	451	514	643	476	414	365	395	547	614
ENSG00000276107.1	CTD-2033D15.2	sense_intronic	-0.176047664	2.124967127	0.451057763	0.651901177	0.021904878	0	58	67	67	67	47	91	70	47	64	42	68	55
ENSG00000274015.1	CTD-2302E22.6	lincRNA	-0.459232745	-0.328508776	0.455869154	0.657064418	0.038913268	0	18	17	21	6	7	17	6	4	3	11	4	4
ENSG00000261799.1	RP11-283I3.6	sense_overlapping	-0.177426394	1.744905414	0.458185345	0.658553481	0.016017885	0	50	41	45	43	62	62	47	36	46	29	52	52
ENSG00000269968.1	RP5-940J5.9	antisense	-0.29955168	1.679371738	0.458979625	0.65933774	0.085401375	0	15	18	56	52	48	57	41	59	71	43	51	22
ENSG00000223573.4	TINCR	lincRNA	1.310948503	3.016625258	0.459765371	0.659950964	0.024683596	0	345	736	542	0	0	2	0	0	1	1	4	0
ENSG00000276223.1	RP4-781B1.5	sense_intronic	1.312623049	-0.093900518	0.462218877	0.662436007	0.03400955	0	24	62	49	1	1	0	1	3	1	2	2	1
ENSG00000227082.1	CH17-437K3.1	lincRNA	-0.265823833	0.086922495	0.462834104	0.66291554	0.02990325	0	0	3	2	22	19	26	13	20	7	14	15	21
ENSG00000246465.1	RP11-57A19.2	lincRNA	1.315864301	-0.317493963	0.462977992	0.662986485	0.036917976	0	19	48	46	0	0	2	1	0	1	2	3	0
ENSG00000264853.1	RP11-16C1.2	sense_intronic	-0.557910509	-0.026728711	0.463992078	0.664020323	0.015929961	0	42	43	49	4	3	3	3	0	1	1	1	4
ENSG00000263004.1	RP11-166P13.3	lincRNA	0.468650666	0.92018755	0.464149034	0.664131794	0.0225863	0	80	124	79	4	3	5	5	6	5	5	3	7
ENSG00000247081.5	BAALC-AS1	antisense	0.284662898	1.029570663	0.46720044	0.666513601	0.015255026	0	56	68	81	12	17	18	21	11	11	12	29	11
ENSG00000259758.1	CASC7	lincRNA	0.087593688	5.847963551	0.468348599	0.666897464	0.008584292	0	1555	1831	2054	559	654	796	531	441	390	482	755	691
ENSG00000224959.1	AC017002.2	lincRNA	-0.20209301	1.125603195	0.469241027	0.667569204	0.0152909	0	5	8	11	30	35	55	35	38	45	27	33	33
ENSG00000279233.1	RP11-158L12.4	TEC	-0.310663041	0.090260108	0.469327634	0.667632721	0.012323273	0	24	23	29	8	16	12	10	8	10	5	9	12
ENSG00000239523.3	MYLK-AS1	antisense	0.287258659	0.653662653	0.469642741	0.667901828	0.008692595	0	38	58	58	10	9	11	13	19	11	11	12	10
ENSG00000198468.5	FLVCR1-AS1	lincRNA	0.226660344	0.385277601	0.471055008	0.669132777	0.005884456	0	9	13	13	15	18	22	24	16	18	16	26	16
ENSG00000255568.3	BRWD1-AS2	antisense	0.638226419	-0.235203077	0.472692188	0.670261599	0.031244615	0	18	41	46	1	4	2	3	3	2	1	4	5
ENSG00000246273.4	SBF2-AS1	antisense	-0.127696881	3.077193276	0.472736606	0.670264849	0.012088338	0	95	93	129	109	141	184	122	111	110	108	146	101
ENSG00000235269.1	AL162759.1	lincRNA	0.202864423	0.31273407	0.473035697	0.670629153	0.023419407	0	0	0	0	10	23	32	24	16	22	24	25	17
ENSG00000237975.4	FLG-AS1	antisense	-0.145086377	1.953742803	0.473346096	0.670830118	0.015165413	0	0	1	1	68	58	92	99	75	65	48	78	53
ENSG00000228223.2	HCG11	lincRNA	-0.227922886	2.073626433	0.475802937	0.673112877	0.021240823	0	161	144	156	21	45	48	29	28	31	26	31	29
ENSG00000237883.1	DGUOK-AS1	antisense	-0.279285067	0.772705117	0.479563811	0.677048784	0.032032165	0	45	54	37	10	22	30	20	12	8	10	14	21
ENSG00000259330.1	INAFM2	antisense	-0.122542045	2.411293952	0.481900503	0.678841868	0.009746814	0	42	52	53	87	87	118	75	78	65	60	102	81
ENSG00000215417.8	MIR17HG	processed_transcript	0.146810702	2.20133068	0.482280628	0.679196944	0.016405235	0	45	39	66	56	71	99	54	62	62	57	96	72
ENSG00000221817.7	PPP3CB-AS1	processed_transcript	-0.225035645	1.637409082	0.483262366	0.679917544	0.04038886	0	54	63	58	53	26	70	32	30	27	39	35	40
ENSG00000243479.3	MNX1-AS1	lincRNA	0.250476067	1.22643002	0.484983437	0.681629595	0.023947975	0	48	117	84	13	18	15	25	15	20	17	16	16
ENSG00000279631.1	RP11-573G6.4	TEC	0.595447364	-0.58888075	0.490462281	0.686949415	0.015050228	0	15	24	20	0	3	5	4	8	5	2	3	6
ENSG00000278932.1	bP-21264C1.2	lincRNA	-0.601962348	-0.579781669	0.491402584	0.687540144	0.016540856	0	19	25	21	2	8	2	7	3	2	1	4	2
ENSG00000270055.1	CTD-3092A11.2	sense_intronic	-0.200700615	0.389118316	0.492575682	0.688757508	0.008883664	0	6	6	5	19	26	37	17	11	15	15	26	23
ENSG00000226696.3	LENG8-AS1	antisense	-0.293064184	0.25062685	0.49379055	0.689849982	0.009773127	0	19	34	31	9	12	20	12	9	13	6	13	11
ENSG00000260114.2	CTD-2574D22.4	sense_intronic	-0.274426207	0.443525896	0.495834417	0.691551666	0.013994823	0	27	36	48	12	10	17	13	15	13	5	11	13
ENSG00000232229.3	LINC00865	lincRNA	0.324853512	0.525919819	0.496410519	0.691809387	0.015388904	0	41	67	46	4	9	10	13	9	12	8	14	4
ENSG00000245571.4	AP001258.4	lincRNA	-0.218806652	1.290526178	0.497813558	0.693218232	0.017581711	0	45	80	80	23	30	20	31	34	18	15	27	15
ENSG00000255248.4	RP11-166D19.1	sense_overlapping	-0.090288445	5.500394643	0.498555674	0.694108682	0.011047272	0	0	0	1	605	1016	978	991	885	771	558	789	819
ENSG00000254911.3	SCARNA9	antisense	0.267995858	0.511835692	0.499534721	0.694980209	0.052455971	0	13	10	21	16	21	16	19	26	27	13	13	31
ENSG00000241990.3	PRR34-AS1	antisense	-0.128006524	2.061404942	0.499486926	0.694980209	0.010146159	0	47	61	50	60	65	89	57	54	49	39	74	64
ENSG00000267530.2	AC006273.5	lincRNA	-0.223895498	0.573455494	0.499780345	0.695226881	0.033552398	0	12	17	21	30	19	33	18	12	13	27	22	14
ENSG00000245080.5	RP11-320N21.1	antisense	-2.60322683	-0.905938441	0.50107201	0.695989244	0.012891761	0	16	25	26	2	0	0	2	0	1	0	0	0
ENSG00000275234.1	CTD-2396E7.11	antisense	2.727596137	0.376597446	0.500898048	0.695989244	0.010795962	0	60	83	68	0	0	0	0	1	1	0	2	0
ENSG00000226453.1	RP11-379B8.1	lincRNA	-2.599533528	-0.851888442	0.501845598	0.695989244	0.022229223	0	15	34	25	0	2	0	0	0	0	0	0	0
ENSG00000272079.2	LA16c-380H5.5	lincRNA	-2.599150507	-0.278407026	0.501359587	0.695989244	0.016359525	0	29	42	52	0	1	1	1	0	0	0	0	0
ENSG00000224271.3	RP11-191L9.4	lincRNA	2.726088808	0.042649861	0.501623876	0.695989244	0.019550004	0	34	68	61	0	0	0	0	0	0	0	2	0
ENSG00000260586.1	RP11-592N21.2	sense_intronic	2.727390681	-0.804884726	0.500996446	0.695989244	0.011981225	0	22	26	26	0	0	0	0	2	1	0	2	0
ENSG00000272695.1	GAS6-AS2	lincRNA	-0.148985365	2.763286422	0.502153014	0.696056141	0.025636604	0	8	2	0	112	108	193	167	101	102	87	125	121
ENSG00000261437.1	RP11-22C11.2	antisense	-2.597234518	0.872864212	0.502324305	0.696087965	0.028021924	0	108	97	109	0	0	2	0	0	0	0	0	0
ENSG00000254231.1	CTD-2284J15.1	processed_transcript	-2.598082008	0.412214655	0.502533351	0.696195747	0.030555029	0	69	92	58	0	1	1	0	0	0	0	0	0
ENSG00000259994.1	RP11-305E6.4	sense_overlapping	-0.337752768	0.136129923	0.508205123	0.701305438	0.039615929	0	30	21	45	11	12	12	8	5	4	9	12	4
ENSG00000244968.4	LIFR-AS1	antisense	-0.269997868	0.135137681	0.508875852	0.701757291	0.021156038	0	9	8	15	10	19	22	14	23	12	8	19	11
ENSG00000278834.1	RP11-458J1.1	antisense	-0.187101213	2.077883422	0.510752085	0.703173524	0.010968182	0	131	178	186	23	44	32	30	36	22	24	32	22
